"Story","Title","Result","Date","Stability","Duration (s)"
"Regression checklist","Sitemap - All links in Sitemap point to the right page","FAILURE","2018-04-02T10:22:46.409-04:00[America/New_York]","0.0","256.93"
"Regression checklist","Homepage - USA search feeds display results","ERROR","2018-04-02T10:27:03.504-04:00[America/New_York]","0.0","11.26"
"Regression checklist spanish","(Spanish) Community Leaders - Results of the quick search items","ERROR","2018-04-02T10:30:12.143-04:00[America/New_York]","0.0","48.78"
"Regression checklist spanish","(Spanish) Sitemap - All links in Sitemap point to the right page","FAILURE","2018-04-02T10:33:26.254-04:00[America/New_York]","0.0","251.3"
